id,tweet_id,H1,H2,H3,I1,I2,I3,hostility_set1,identity_set1,hostility_set2,identity_set2,hostility_set3,identity_set3
1204,1582789828588228608,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
456,1582799461419319297,hostile,not hostile,hostile,none,none,none,hostile,none,not hostile,none,not hostile,none
3052,1582804853499494400,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1514,1582845963151908865,not hostile,hostile,not hostile,none,none,none,hostile,none,not hostile,none,not hostile,none
3017,1582858475905765377,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
3020,1582861258008588289,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
655,1583343276459196420,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
640,1583371099374776321,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
467,1583375286611034112,hostile,hostile,hostile,gender,gender,gender,hostile,gender,hostile,gender,hostile,gender
2091,1583390681250160640,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
637,1583397052335403012,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
634,1583399362100883456,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
2096,1583400438941986816,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2090,1583401781471883264,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2087,1583401789277151234,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
432,1583409601038327809,hostile,not hostile,hostile,none,none,none,hostile,none,not hostile,none,not hostile,none
2077,1583409969201700864,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
308,1583413212321808390,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
2098,1583416412327972865,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
466,1583421308343554048,hostile,hostile,hostile,gender,gender,gender,hostile,gender,hostile,gender,hostile,gender
652,1583421504595054594,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
643,1583425042586558464,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1308,1583427298606604288,hostile,hostile,hostile,race,race,race,hostile,race,hostile,race,hostile,race
2080,1583427914179411969,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2075,1583428301988986882,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
431,1583432807548096513,hostile,not hostile,hostile,none,none,none,hostile,none,not hostile,none,not hostile,none
2101,1583435877191385088,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2078,1583438382528884736,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2084,1583438485696188416,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
649,1583440419240947712,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
2079,1583441034448896001,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2108,1583445941322801153,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2102,1583468141790707714,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2113,1583512567183736832,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
469,1583512815968538624,hostile,hostile,hostile,gender,gender,gender,hostile,gender,hostile,gender,hostile,gender
2100,1583549401603395584,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2103,1583551016162586624,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2105,1583608961907183616,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1356,1583755916796604416,hostile,hostile,hostile,race,race,race,hostile,race,hostile,race,hostile,race
1044,1583755930092478465,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1037,1583756061806186496,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
539,1583756110271766529,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
538,1583756600983965696,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
443,1583761616017174528,hostile,not hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
540,1583762239919915008,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
2786,1583772477452615680,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
3263,1583778358034591744,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1161,1583779964821729280,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1034,1583783152345980929,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1353,1583834336604061697,hostile,hostile,hostile,race,race,race,hostile,race,hostile,race,hostile,race
560,1583835012285071360,hostile,hostile,hostile,none,none,race,hostile,none,hostile,none,hostile,none
1868,1583838924572864513,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2769,1583846967343341570,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1038,1583861506944380928,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1921,1583873334135394305,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1354,1583877631891496960,hostile,hostile,hostile,race,race,race,hostile,race,hostile,race,hostile,race
2780,1583887896830169088,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1666,1584035605586984963,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2695,1584092803025420289,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
996,1584093004163186689,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
999,1584093829161811968,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
72,1584100148921372673,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
74,1584100609845649408,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
398,1584100720365563904,hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1634,1584100794449956865,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1466,1584100901018472450,not hostile,hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1636,1584101048968351745,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
361,1584101338970869760,hostile,not hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
354,1584101846960177152,hostile,not hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1425,1584101912416485377,not hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1633,1584102457155543041,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
360,1584103048674058240,hostile,not hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
160,1584103072564813824,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1661,1584103079137660928,not hostile,not hostile,not hostile,none,none,religion,not hostile,none,not hostile,none,not hostile,none
159,1584103219155726337,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1531,1584103551785394176,not hostile,not hostile,hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
362,1584103560694075392,hostile,not hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
405,1584103630533427200,hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1753,1584103632991313920,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
70,1584104533004648449,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
396,1584104537664520192,hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
75,1584105065656496128,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
397,1584105453335683072,hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1913,1584105461259046912,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1465,1584105503868608512,not hostile,hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1752,1584105588992012288,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1532,1584108029330366465,not hostile,not hostile,hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2764,1584118909833080833,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2803,1584122014259810304,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
857,1584122407316783105,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
2631,1584130312740950016,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1078,1584132138970263554,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
2851,1584133317791993857,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2468,1584159564638740480,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2582,1584173830230024193,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2823,1584197490567700482,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
813,1584208203134312450,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
3309,1584216198597603328,hostile,hostile,hostile,race,race,race,hostile,race,hostile,race,hostile,race
997,1584252589923004417,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
998,1584256708507242497,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
250,1584276396540858368,hostile,hostile,hostile,religion,religion,religion,hostile,religion,hostile,religion,hostile,religion
1871,1584279023479574528,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
937,1584282180041121794,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
438,1584282577644711942,hostile,not hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
2606,1584282768359313408,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
939,1584283574655913984,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1856,1584289256830140418,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
214,1584290544317972480,hostile,hostile,hostile,race,race,"religion,race",hostile,race,hostile,race,hostile,race
356,1584291766932762625,hostile,not hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
71,1584292097640714240,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1417,1584292113834860544,not hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
