tweet_id,H1,H2,H3,H1_conf,H2_conf,H3_conf,I1,I2,I3,I1_conf,I2_conf,I3_conf,H_set1,I_set1,H_set2,I_set2,H_set3,I_set3
1575356305493184513,not hostile,not hostile,not hostile,3,3,3,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1575360027413696512,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1575369027458895873,not hostile,not hostile,not hostile,4,4,4,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1575381955738304513,not hostile,not hostile,not hostile,3,3,3,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1575383726816624641,hostile,hostile,hostile,3,3,3,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1575389580202835969,hostile,hostile,hostile,4,4,4,race,race,none,4,4,4,hostile,race,hostile,race,hostile,race
1575399174362873856,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1575409671426674688,not hostile,not hostile,not hostile,4,5,5,none,none,gender,4,4,5,not hostile,none,not hostile,none,not hostile,none
1575424080634953729,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1575424118689878016,not hostile,not hostile,not hostile,4,4,4,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1575426127241396224,not hostile,not hostile,not hostile,4,4,4,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1575431119817818113,hostile,hostile,hostile,4,4,4,none,none,none,4,4,4,hostile,none,hostile,none,hostile,none
1575435528459243521,hostile,hostile,hostile,4,4,4,none,none,none,3,3,3,hostile,none,hostile,none,hostile,none
1575439247351463937,hostile,hostile,hostile,3,3,3,gender,gender,none,5,5,5,hostile,gender,hostile,gender,hostile,gender
1575443261052821504,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1575445180626468864,not hostile,not hostile,not hostile,3,4,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1575450130349793281,hostile,not hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1575458370114523136,not hostile,not hostile,not hostile,5,5,5,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1575459042725662720,hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1575482447038644226,not hostile,not hostile,not hostile,5,5,2,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1575484815352115200,not hostile,not hostile,hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1575487366940495879,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1575510719143051264,not hostile,not hostile,hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1575510730325073921,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1575511553775919104,not hostile,not hostile,not hostile,3,3,3,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1575511657765380098,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1575511678309076992,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1575512266476224513,hostile,hostile,hostile,5,5,5,none,gender,none,5,5,5,hostile,none,hostile,none,hostile,none
1575536005364568066,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1575538071453343744,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1575541033395437568,not hostile,not hostile,not hostile,1,1,1,none,none,none,1,1,1,not hostile,none,not hostile,none,not hostile,none
1575549699859193856,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1575560571931734017,not hostile,not hostile,not hostile,4,5,5,none,none,none,4,4,5,not hostile,none,not hostile,none,not hostile,none
1575570896248459264,hostile,hostile,not hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1575571685524512769,hostile,hostile,hostile,3,3,3,none,gender,none,5,5,5,hostile,none,hostile,none,hostile,none
1575571727723028481,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1575577084214546432,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1575577135691214848,not hostile,not hostile,not hostile,4,4,4,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1575582356315918336,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1575583494037995520,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1575583528829734912,hostile,hostile,hostile,4,4,4,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1575597994727989249,hostile,hostile,hostile,3,3,3,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1575600951359983616,not hostile,not hostile,not hostile,3,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1575601054812471297,hostile,hostile,hostile,4,4,4,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1575609857637756928,not hostile,not hostile,not hostile,5,4,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1575610682732556289,hostile,hostile,hostile,4,4,4,none,gender,none,5,5,5,hostile,none,hostile,none,hostile,none
1577469001482895360,hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,hostile,none,hostile,none
1577540913664036866,hostile,hostile,hostile,5,5,5,gender,gender,gender,5,5,5,hostile,gender,hostile,gender,hostile,gender
1577542957128945665,hostile,hostile,hostile,4,4,4,none,none,none,5,5,4,hostile,none,hostile,none,hostile,none
1577551070301241345,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1577603826508566528,hostile,hostile,hostile,5,5,5,none,gender,none,5,5,5,hostile,gender,hostile,gender,hostile,gender
1577616200405753856,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1577617277708558337,not hostile,not hostile,not hostile,3,3,3,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1577622802185785345,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1577628981494517761,hostile,hostile,hostile,3,3,3,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1577652045594738690,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1577659617059946496,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1577660931730964480,not hostile,hostile,hostile,3,3,3,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1577669320284557315,hostile,hostile,hostile,4,4,4,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1577673716166787073,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1577674958318231554,hostile,hostile,hostile,4,4,4,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1577681602401996811,hostile,hostile,hostile,4,4,4,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1577693894598426625,not hostile,not hostile,not hostile,4,4,4,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1577718293682688011,not hostile,not hostile,not hostile,4,4,4,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1577730061972770826,hostile,hostile,hostile,4,4,4,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1577731726545227796,hostile,hostile,hostile,5,5,5,gender,gender,gender,5,5,5,hostile,gender,hostile,gender,hostile,gender
1577736108297060352,hostile,hostile,hostile,5,5,5,none,none,none,4,4,4,hostile,none,hostile,none,hostile,none
1577740154042720257,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1577745476983701512,not hostile,not hostile,not hostile,4,4,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1577752272704086016,hostile,hostile,hostile,4,4,4,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1577766972900708372,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1578945909639245824,not hostile,not hostile,not hostile,5,4,2,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1578959475893235714,not hostile,not hostile,not hostile,3,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1578997457933209600,hostile,hostile,hostile,4,4,4,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1579004232455585792,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1579008580052623360,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1579012370307088386,not hostile,not hostile,not hostile,4,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1579015289014194176,not hostile,not hostile,not hostile,3,4,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1579020978813689856,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1579029707705569280,hostile,not hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1579033329739104256,not hostile,not hostile,not hostile,5,4,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1579043936261197826,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1579053143039836160,not hostile,not hostile,not hostile,5,4,2,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1579071049135947777,not hostile,not hostile,not hostile,5,5,2,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1579074781710004234,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1579078114512371713,hostile,hostile,hostile,1,1,1,none,none,none,4,4,4,hostile,none,hostile,none,hostile,none
1579086587585232899,hostile,hostile,hostile,5,4,4,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1579093695097356291,not hostile,not hostile,not hostile,5,4,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1579095650775756800,not hostile,not hostile,not hostile,4,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1579111145360994305,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1579119323452674048,hostile,hostile,hostile,4,4,4,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1579133793038118913,hostile,hostile,hostile,4,4,4,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1579136709278969857,hostile,hostile,hostile,4,4,4,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1579139023024828417,not hostile,not hostile,not hostile,5,5,2,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1579146932072898561,hostile,not hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1579153396514160641,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1579169476787859456,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1579178957123260416,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1579187998637588480,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1579188212387700737,hostile,hostile,hostile,4,4,4,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1579203131216646144,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1579205982646726656,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1579216937795846144,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1580858338975154176,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1580872057235341312,hostile,hostile,hostile,4,4,4,none,none,none,4,4,4,hostile,none,hostile,none,hostile,none
1580884966367338496,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,not hostile,none,hostile,none,hostile,none
1580908921509662721,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1580914660382896129,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1580933627697049601,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1580934774281371648,not hostile,not hostile,not hostile,4,4,4,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1580935533798518784,not hostile,not hostile,not hostile,4,4,4,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1580939729444356096,hostile,hostile,hostile,3,3,3,none,none,none,5,5,5,not hostile,none,hostile,none,hostile,none
1580940020181237761,not hostile,not hostile,not hostile,4,4,4,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1580940234581487616,not hostile,not hostile,not hostile,4,4,4,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1580940283520303105,not hostile,not hostile,not hostile,3,3,3,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1580943869935378432,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,hostile,none,not hostile,none,not hostile,none
1580948549160046593,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1580952971344760834,not hostile,not hostile,not hostile,4,4,4,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1580956710889746432,not hostile,not hostile,not hostile,4,4,4,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1580965763053424642,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1580968932340817922,not hostile,not hostile,not hostile,5,3,5,none,none,none,5,5,5,hostile,none,not hostile,none,not hostile,none
1580968944013176834,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,hostile,none,not hostile,none,not hostile,none
1580971653483593729,hostile,hostile,hostile,5,5,5,gender,gender,gender,5,5,5,hostile,race,hostile,gender,hostile,gender
1580972073265963008,hostile,hostile,hostile,5,5,5,gender,gender,gender,5,5,5,hostile,none,hostile,gender,hostile,gender
1580972954216988672,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1580975673325555712,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,hostile,none,not hostile,none,not hostile,none
1580977177947885568,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1580978421332865024,not hostile,not hostile,not hostile,4,4,4,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
